#       q          E0lin        Elin         E2lin      E0loop220    E0loop130    E0loop22     E0loop13     E2loop22     E2loop13      E1loop       E3loop         Xi          Zeta          Chi        U10lin         U3           U11          U20          V10          V12          X10          Y10          X20          Y20     
2.419571e+06 1.108941e+02 4.934859e-08 1.250399e-07 4.017614e+00 2.083738e+01 -5.047429e-22 -7.647938e-23 8.347088e-29 2.921916e-09 -2.791066e-10 -4.067362e-12 -3.348804e-26 4.029490e-33 2.277732e-44 -2.698497e-14 0.000000e+00 9.054328e-23 0.000000e+00 -6.685906e-234 -3.497319e-34 1.250243e+01 2.833075e-06 1.848102e-24 3.521818e-24
2.426825e+06 1.108941e+02 4.905819e-08 1.243210e-07 4.017614e+00 2.083738e+01 -4.983473e-22 -7.534415e-23 8.192322e-29 2.910948e-09 -2.778691e-10 -4.031483e-12 -3.294415e-26 3.951171e-33 2.214438e-44 -2.674168e-14 0.000000e+00 8.935177e-23 0.000000e+00 -5.541716e-234 -3.421961e-34 1.250243e+01 2.829267e-06 1.819815e-24 3.468128e-24
2.434101e+06 1.108941e+02 4.876949e-08 1.236062e-07 4.017614e+00 2.083738e+01 -4.920328e-22 -7.422578e-23 8.040425e-29 2.900021e-09 -2.766372e-10 -3.995921e-12 -3.240909e-26 3.874374e-33 2.152902e-44 -2.650059e-14 0.000000e+00 8.817594e-23 0.000000e+00 -4.593338e-234 -3.348227e-34 1.250243e+01 2.825464e-06 1.791961e-24 3.415256e-24
2.441399e+06 1.108941e+02 4.848250e-08 1.228955e-07 4.017614e+00 2.083738e+01 -4.857983e-22 -7.312400e-23 7.891344e-29 2.889135e-09 -2.754109e-10 -3.960672e-12 -3.188273e-26 3.799070e-33 2.093076e-44 -2.626167e-14 0.000000e+00 8.701559e-23 0.000000e+00 -3.807259e-234 -3.276082e-34 1.250243e+01 2.821665e-06 1.764533e-24 3.363189e-24
2.448719e+06 1.108941e+02 4.819719e-08 1.221889e-07 4.017614e+00 2.083738e+01 -4.796428e-22 -7.203857e-23 7.745028e-29 2.878290e-09 -2.741902e-10 -3.925734e-12 -3.136491e-26 3.725230e-33 2.034913e-44 -2.602490e-14 0.000000e+00 8.587051e-23 0.000000e+00 -3.155706e-234 -3.205491e-34 1.250243e+01 2.817873e-06 1.737524e-24 3.311917e-24
2.456060e+06 1.108941e+02 4.791356e-08 1.214864e-07 4.017614e+00 2.083738e+01 -4.735653e-22 -7.096926e-23 7.601424e-29 2.867485e-09 -2.729750e-10 -3.891104e-12 -3.085550e-26 3.652824e-33 1.978366e-44 -2.579027e-14 0.000000e+00 8.474049e-23 0.000000e+00 -2.615655e-234 -3.136421e-34 1.250243e+01 2.814085e-06 1.710930e-24 3.261425e-24
2.463424e+06 1.108941e+02 4.763161e-08 1.207879e-07 4.017614e+00 2.083738e+01 -4.675648e-22 -6.991582e-23 7.460483e-29 2.856721e-09 -2.717653e-10 -3.856779e-12 -3.035437e-26 3.581826e-33 1.923390e-44 -2.555775e-14 0.000000e+00 8.362535e-23 0.000000e+00 -2.168027e-234 -3.068840e-34 1.250243e+01 2.810302e-06 1.684742e-24 3.211704e-24
2.470810e+06 1.108941e+02 4.735131e-08 1.200934e-07 4.017614e+00 2.083738e+01 -4.616404e-22 -6.887802e-23 7.322156e-29 2.845998e-09 -2.705611e-10 -3.822758e-12 -2.986138e-26 3.512208e-33 1.869942e-44 -2.532734e-14 0.000000e+00 8.252488e-23 0.000000e+00 -1.797002e-234 -3.002714e-34 1.250243e+01 2.806524e-06 1.658956e-24 3.162740e-24
2.478217e+06 1.108941e+02 4.707266e-08 1.194029e-07 4.017614e+00 2.083738e+01 -4.557910e-22 -6.785562e-23 7.186393e-29 2.835315e-09 -2.693624e-10 -3.789036e-12 -2.937639e-26 3.443944e-33 1.817980e-44 -2.509899e-14 0.000000e+00 8.143889e-23 0.000000e+00 -1.489473e-234 -2.938014e-34 1.250243e+01 2.802752e-06 1.633564e-24 3.114523e-24
2.485648e+06 1.108941e+02 4.679565e-08 1.187163e-07 4.017614e+00 2.083738e+01 -4.500157e-22 -6.684840e-23 7.053147e-29 2.824671e-09 -2.681691e-10 -3.755612e-12 -2.889928e-26 3.377006e-33 1.767461e-44 -2.487271e-14 0.000000e+00 8.036719e-23 0.000000e+00 -1.234573e-234 -2.874707e-34 1.250243e+01 2.798984e-06 1.608560e-24 3.067040e-24
2.493100e+06 1.108941e+02 4.652027e-08 1.180338e-07 4.017614e+00 2.083738e+01 -4.443136e-22 -6.585613e-23 6.922372e-29 2.814068e-09 -2.669813e-10 -3.722483e-12 -2.842992e-26 3.311369e-33 1.718346e-44 -2.464847e-14 0.000000e+00 7.930960e-23 0.000000e+00 -1.023295e-234 -2.812765e-34 1.250243e+01 2.795222e-06 1.583940e-24 3.020281e-24
2.500575e+06 1.108941e+02 4.624651e-08 1.173551e-07 4.017614e+00 2.083738e+01 -4.386837e-22 -6.487859e-23 6.794022e-29 2.803505e-09 -2.657988e-10 -3.689646e-12 -2.796818e-26 3.247007e-33 1.670596e-44 -2.442624e-14 0.000000e+00 7.826592e-23 0.000000e+00 -8.481739e-235 -2.752157e-34 1.250243e+01 2.791464e-06 1.559696e-24 2.974235e-24
2.508072e+06 1.108941e+02 4.597436e-08 1.166804e-07 4.017614e+00 2.083738e+01 -4.331252e-22 -6.391556e-23 6.668051e-29 2.792981e-09 -2.646217e-10 -3.657099e-12 -2.751394e-26 3.183897e-33 1.624173e-44 -2.420602e-14 0.000000e+00 7.723598e-23 0.000000e+00 -7.030221e-235 -2.692855e-34 1.250243e+01 2.787712e-06 1.535824e-24 2.928891e-24
2.515591e+06 1.108941e+02 4.570381e-08 1.160095e-07 4.017614e+00 2.083738e+01 -4.276371e-22 -6.296682e-23 6.544416e-29 2.782497e-09 -2.634499e-10 -3.624839e-12 -2.706708e-26 3.122014e-33 1.579040e-44 -2.398779e-14 0.000000e+00 7.621959e-23 0.000000e+00 -5.827107e-235 -2.634831e-34 1.250243e+01 2.783965e-06 1.512317e-24 2.884238e-24
2.523133e+06 1.108941e+02 4.543486e-08 1.153425e-07 4.017614e+00 2.083738e+01 -4.222186e-22 -6.203217e-23 6.423074e-29 2.772052e-09 -2.622834e-10 -3.592863e-12 -2.662748e-26 3.061333e-33 1.535161e-44 -2.377153e-14 0.000000e+00 7.521658e-23 0.000000e+00 -4.829888e-235 -2.578057e-34 1.250243e+01 2.780222e-06 1.489169e-24 2.840266e-24
2.530698e+06 1.108941e+02 4.516748e-08 1.146793e-07 4.017614e+00 2.083738e+01 -4.168687e-22 -6.111139e-23 6.303981e-29 2.761646e-09 -2.611222e-10 -3.561170e-12 -2.619501e-26 3.001831e-33 1.492501e-44 -2.355721e-14 0.000000e+00 7.422676e-23 0.000000e+00 -4.003328e-235 -2.522506e-34 1.250243e+01 2.776485e-06 1.466376e-24 2.796964e-24
2.538285e+06 1.108941e+02 4.490169e-08 1.140199e-07 4.017614e+00 2.083738e+01 -4.115866e-22 -6.020428e-23 6.187097e-29 2.751280e-09 -2.599663e-10 -3.529756e-12 -2.576957e-26 2.943486e-33 1.451027e-44 -2.334483e-14 0.000000e+00 7.324997e-23 0.000000e+00 -3.318220e-235 -2.468153e-34 1.250243e+01 2.772753e-06 1.443932e-24 2.754321e-24
2.545896e+06 1.108941e+02 4.463745e-08 1.133643e-07 4.017614e+00 2.083738e+01 -4.063714e-22 -5.931063e-23 6.072379e-29 2.740952e-09 -2.588156e-10 -3.498619e-12 -2.535104e-26 2.886275e-33 1.410705e-44 -2.313436e-14 0.000000e+00 7.228604e-23 0.000000e+00 -2.750358e-235 -2.414970e-34 1.250243e+01 2.769026e-06 1.421832e-24 2.712329e-24
2.553529e+06 1.108941e+02 4.437477e-08 1.127125e-07 4.017614e+00 2.083738e+01 -4.012224e-22 -5.843025e-23 5.959789e-29 2.730663e-09 -2.576701e-10 -3.467757e-12 -2.493931e-26 2.830176e-33 1.371504e-44 -2.292579e-14 0.000000e+00 7.133479e-23 0.000000e+00 -2.279677e-235 -2.362934e-34 1.250243e+01 2.765304e-06 1.400070e-24 2.670977e-24
2.561184e+06 1.108941e+02 4.411364e-08 1.120645e-07 4.017614e+00 2.083738e+01 -3.961385e-22 -5.756293e-23 5.849286e-29 2.720413e-09 -2.565298e-10 -3.437167e-12 -2.453426e-26 2.775168e-33 1.333392e-44 -2.271910e-14 0.000000e+00 7.039606e-23 0.000000e+00 -1.889546e-235 -2.312019e-34 1.250243e+01 2.761586e-06 1.378641e-24 2.630256e-24
2.568863e+06 1.108941e+02 4.385404e-08 1.114201e-07 4.017614e+00 2.083738e+01 -3.911191e-22 -5.670849e-23 5.740832e-29 2.710201e-09 -2.553947e-10 -3.406847e-12 -2.413579e-26 2.721229e-33 1.296339e-44 -2.251427e-14 0.000000e+00 6.946968e-23 0.000000e+00 -1.566179e-235 -2.262200e-34 1.250243e+01 2.757874e-06 1.357540e-24 2.590155e-24
2.576565e+06 1.108941e+02 4.359597e-08 1.107795e-07 4.017614e+00 2.083738e+01 -3.861633e-22 -5.586673e-23 5.634389e-29 2.700028e-09 -2.542647e-10 -3.376795e-12 -2.374380e-26 2.668338e-33 1.260316e-44 -2.231129e-14 0.000000e+00 6.855549e-23 0.000000e+00 -1.298152e-235 -2.213456e-34 1.250243e+01 2.754167e-06 1.336762e-24 2.550665e-24
2.584290e+06 1.108941e+02 4.333942e-08 1.101426e-07 4.017614e+00 2.083738e+01 -3.812702e-22 -5.503747e-23 5.529920e-29 2.689892e-09 -2.531398e-10 -3.347007e-12 -2.335817e-26 2.616475e-33 1.225294e-44 -2.211014e-14 0.000000e+00 6.765333e-23 0.000000e+00 -1.075993e-235 -2.165761e-34 1.250243e+01 2.750465e-06 1.316302e-24 2.511777e-24
2.592038e+06 1.108941e+02 4.308438e-08 1.095093e-07 4.017614e+00 2.083738e+01 -3.764392e-22 -5.422051e-23 5.427388e-29 2.679795e-09 -2.520200e-10 -3.317482e-12 -2.297880e-26 2.565620e-33 1.191245e-44 -2.191080e-14 0.000000e+00 6.676305e-23 0.000000e+00 -8.918537e-236 -2.119094e-34 1.250243e+01 2.746768e-06 1.296155e-24 2.473482e-24
2.599809e+06 1.108941e+02 4.283084e-08 1.088796e-07 4.017614e+00 2.083738e+01 -3.716694e-22 -5.341569e-23 5.326756e-29 2.669736e-09 -2.509052e-10 -3.288218e-12 -2.260559e-26 2.515753e-33 1.158142e-44 -2.171326e-14 0.000000e+00 6.588448e-23 0.000000e+00 -7.392268e-236 -2.073433e-34 1.250243e+01 2.743075e-06 1.276317e-24 2.435771e-24
2.607604e+06 1.108941e+02 4.257879e-08 1.082536e-07 4.017614e+00 2.083738e+01 -3.669600e-22 -5.262281e-23 5.227991e-29 2.659714e-09 -2.497955e-10 -3.259212e-12 -2.223845e-26 2.466856e-33 1.125959e-44 -2.151750e-14 0.000000e+00 6.501747e-23 0.000000e+00 -6.127196e-236 -2.028756e-34 1.250243e+01 2.739388e-06 1.256782e-24 2.398634e-24
2.615422e+06 1.108941e+02 4.232823e-08 1.076312e-07 4.017614e+00 2.083738e+01 -3.623103e-22 -5.184169e-23 5.131057e-29 2.649730e-09 -2.486909e-10 -3.230462e-12 -2.187727e-26 2.418909e-33 1.094670e-44 -2.132350e-14 0.000000e+00 6.416187e-23 0.000000e+00 -5.078621e-236 -1.985041e-34 1.250243e+01 2.735706e-06 1.237547e-24 2.362064e-24
2.623263e+06 1.108941e+02 4.207914e-08 1.070124e-07 4.017614e+00 2.083738e+01 -3.577195e-22 -5.107218e-23 5.035920e-29 2.639784e-09 -2.475912e-10 -3.201965e-12 -2.152195e-26 2.371894e-33 1.064251e-44 -2.113126e-14 0.000000e+00 6.331753e-23 0.000000e+00 -4.209494e-236 -1.942268e-34 1.250243e+01 2.732028e-06 1.218605e-24 2.326051e-24
2.631128e+06 1.108941e+02 4.183151e-08 1.063971e-07 4.017614e+00 2.083738e+01 -3.531869e-22 -5.031408e-23 4.942547e-29 2.629874e-09 -2.464965e-10 -3.173720e-12 -2.117241e-26 2.325793e-33 1.034677e-44 -2.094075e-14 0.000000e+00 6.248430e-23 0.000000e+00 -3.489104e-236 -1.900417e-34 1.250243e+01 2.728356e-06 1.199954e-24 2.290587e-24
2.639017e+06 1.108941e+02 4.158534e-08 1.057853e-07 4.017614e+00 2.083738e+01 -3.487117e-22 -4.956724e-23 4.850905e-29 2.620002e-09 -2.454067e-10 -3.145724e-12 -2.082854e-26 2.280588e-33 1.005925e-44 -2.075195e-14 0.000000e+00 6.166204e-23 0.000000e+00 -2.891998e-236 -1.859468e-34 1.250243e+01 2.724688e-06 1.181588e-24 2.255664e-24
2.646929e+06 1.108941e+02 4.134062e-08 1.051771e-07 4.017614e+00 2.083738e+01 -3.442932e-22 -4.883149e-23 4.760963e-29 2.610168e-09 -2.443219e-10 -3.117975e-12 -2.049026e-26 2.236261e-33 9.779724e-45 -2.056486e-14 0.000000e+00 6.085059e-23 0.000000e+00 -2.397077e-236 -1.819400e-34 1.250243e+01 2.721026e-06 1.163504e-24 2.221273e-24
2.654865e+06 1.108941e+02 4.109735e-08 1.045724e-07 4.017614e+00 2.083738e+01 -3.399307e-22 -4.810665e-23 4.672688e-29 2.600370e-09 -2.432419e-10 -3.090470e-12 -2.015747e-26 2.192796e-33 9.507961e-45 -2.037945e-14 0.000000e+00 6.004983e-23 0.000000e+00 -1.986855e-236 -1.780197e-34 1.250243e+01 2.717368e-06 1.145696e-24 2.187406e-24
2.662824e+06 1.108941e+02 4.085550e-08 1.039711e-07 4.017614e+00 2.083738e+01 -3.356234e-22 -4.739257e-23 4.586050e-29 2.590608e-09 -2.421668e-10 -3.063208e-12 -1.983009e-26 2.150176e-33 9.243750e-45 -2.019572e-14 0.000000e+00 5.925960e-23 0.000000e+00 -1.646835e-236 -1.741838e-34 1.250243e+01 2.713715e-06 1.128161e-24 2.154056e-24
2.670808e+06 1.108941e+02 4.061508e-08 1.033733e-07 4.017614e+00 2.083738e+01 -3.313708e-22 -4.668910e-23 4.501018e-29 2.580884e-09 -2.410966e-10 -3.036187e-12 -1.950802e-26 2.108384e-33 8.986881e-45 -2.001364e-14 0.000000e+00 5.847977e-23 0.000000e+00 -1.365005e-236 -1.704305e-34 1.250243e+01 2.710068e-06 1.110894e-24 2.121213e-24
2.678815e+06 1.108941e+02 4.037607e-08 1.027789e-07 4.017614e+00 2.083738e+01 -3.271720e-22 -4.599606e-23 4.417563e-29 2.571196e-09 -2.400313e-10 -3.009404e-12 -1.919119e-26 2.067405e-33 8.737150e-45 -1.983321e-14 0.000000e+00 5.771021e-23 0.000000e+00 -1.131406e-236 -1.667581e-34 1.250243e+01 2.706425e-06 1.093891e-24 2.088872e-24
2.686847e+06 1.108941e+02 4.013846e-08 1.021880e-07 4.017614e+00 2.083738e+01 -3.230265e-22 -4.531332e-23 4.335655e-29 2.561544e-09 -2.389707e-10 -2.982858e-12 -1.887950e-26 2.027222e-33 8.494358e-45 -1.965440e-14 0.000000e+00 5.695077e-23 0.000000e+00 -9.377830e-237 -1.631649e-34 1.250243e+01 2.702787e-06 1.077149e-24 2.057023e-24
2.694902e+06 1.108941e+02 3.990226e-08 1.016004e-07 4.017614e+00 2.083738e+01 -3.189334e-22 -4.464071e-23 4.255266e-29 2.551929e-09 -2.379149e-10 -2.956545e-12 -1.857287e-26 1.987820e-33 8.258314e-45 -1.947720e-14 0.000000e+00 5.620132e-23 0.000000e+00 -7.772960e-237 -1.596491e-34 1.250243e+01 2.699154e-06 1.060663e-24 2.025660e-24
2.702982e+06 1.108941e+02 3.966745e-08 1.010163e-07 4.017614e+00 2.083738e+01 -3.148923e-22 -4.397808e-23 4.176368e-29 2.542349e-09 -2.368639e-10 -2.930465e-12 -1.827122e-26 1.949184e-33 8.028828e-45 -1.930160e-14 0.000000e+00 5.546174e-23 0.000000e+00 -6.442738e-237 -1.562090e-34 1.250243e+01 2.695525e-06 1.044430e-24 1.994775e-24
2.711086e+06 1.108941e+02 3.943401e-08 1.004355e-07 4.017614e+00 2.083738e+01 -3.109023e-22 -4.332528e-23 4.098932e-29 2.532806e-09 -2.358176e-10 -2.904614e-12 -1.797448e-26 1.911298e-33 7.805720e-45 -1.912758e-14 0.000000e+00 5.473189e-23 0.000000e+00 -5.340163e-237 -1.528431e-34 1.250243e+01 2.691902e-06 1.028445e-24 1.964361e-24
2.719214e+06 1.108941e+02 3.920195e-08 9.985800e-08 4.017614e+00 2.083738e+01 -3.069629e-22 -4.268218e-23 4.022932e-29 2.523298e-09 -2.347761e-10 -2.878992e-12 -1.768255e-26 1.874150e-33 7.588812e-45 -1.895514e-14 0.000000e+00 5.401165e-23 0.000000e+00 -4.426277e-237 -1.495497e-34 1.250243e+01 2.688283e-06 1.012704e-24 1.934411e-24
2.727367e+06 1.108941e+02 3.897126e-08 9.928385e-08 4.017614e+00 2.083738e+01 -3.030734e-22 -4.204862e-23 3.948342e-29 2.513826e-09 -2.337392e-10 -2.853596e-12 -1.739536e-26 1.837723e-33 7.377931e-45 -1.878424e-14 0.000000e+00 5.330088e-23 0.000000e+00 -3.668788e-237 -1.463272e-34 1.250243e+01 2.684670e-06 9.972047e-25 1.904917e-24
2.735544e+06 1.108941e+02 3.874193e-08 9.871300e-08 4.017614e+00 2.083738e+01 -2.992332e-22 -4.142447e-23 3.875134e-29 2.504390e-09 -2.327070e-10 -2.828424e-12 -1.711284e-26 1.802004e-33 7.172910e-45 -1.861489e-14 0.000000e+00 5.259946e-23 0.000000e+00 -3.040932e-237 -1.431742e-34 1.250243e+01 2.681061e-06 9.819424e-25 1.875873e-24
2.743746e+06 1.108941e+02 3.851394e-08 9.814543e-08 4.017614e+00 2.083738e+01 -2.954416e-22 -4.080958e-23 3.803284e-29 2.494989e-09 -2.316795e-10 -2.803474e-12 -1.683490e-26 1.766979e-33 6.973586e-45 -1.844707e-14 0.000000e+00 5.190728e-23 0.000000e+00 -2.520524e-237 -1.400891e-34 1.250243e+01 2.677457e-06 9.669138e-25 1.847271e-24
2.751972e+06 1.108941e+02 3.828730e-08 9.758113e-08 4.017614e+00 2.083738e+01 -2.916981e-22 -4.020382e-23 3.732765e-29 2.485623e-09 -2.306566e-10 -2.778743e-12 -1.656148e-26 1.732636e-33 6.779801e-45 -1.828075e-14 0.000000e+00 5.122420e-23 0.000000e+00 -2.089175e-237 -1.370705e-34 1.250243e+01 2.673858e-06 9.521152e-25 1.819105e-24
2.760223e+06 1.108941e+02 3.806198e-08 9.702007e-08 4.017614e+00 2.083738e+01 -2.880020e-22 -3.960705e-23 3.663555e-29 2.476293e-09 -2.296383e-10 -2.754232e-12 -1.629250e-26 1.698959e-33 6.591401e-45 -1.811594e-14 0.000000e+00 5.055012e-23 0.000000e+00 -1.731645e-237 -1.341170e-34 1.250243e+01 2.670264e-06 9.375431e-25 1.791369e-24
2.768498e+06 1.108941e+02 3.783800e-08 9.646224e-08 4.017614e+00 2.083738e+01 -2.843528e-22 -3.901914e-23 3.595627e-29 2.466997e-09 -2.286246e-10 -2.729936e-12 -1.602789e-26 1.665938e-33 6.408237e-45 -1.795261e-14 0.000000e+00 4.988490e-23 0.000000e+00 -1.435301e-237 -1.312270e-34 1.250243e+01 2.666674e-06 9.231941e-25 1.764056e-24
2.776798e+06 1.108941e+02 3.761533e-08 9.590761e-08 4.017614e+00 2.083738e+01 -2.807498e-22 -3.843996e-23 3.528960e-29 2.457737e-09 -2.276155e-10 -2.705854e-12 -1.576758e-26 1.633558e-33 6.230162e-45 -1.779076e-14 0.000000e+00 4.922844e-23 0.000000e+00 -1.189671e-237 -1.283994e-34 1.250243e+01 2.663090e-06 9.090647e-25 1.737159e-24
2.785124e+06 1.108941e+02 3.739398e-08 9.535617e-08 4.017614e+00 2.083738e+01 -2.771924e-22 -3.786937e-23 3.463528e-29 2.448511e-09 -2.266109e-10 -2.681985e-12 -1.551149e-26 1.601807e-33 6.057036e-45 -1.763036e-14 0.000000e+00 4.858062e-23 0.000000e+00 -9.860776e-238 -1.256327e-34 1.250243e+01 2.659510e-06 8.951516e-25 1.710672e-24
2.793474e+06 1.108941e+02 3.717392e-08 9.480791e-08 4.017614e+00 2.083738e+01 -2.736802e-22 -3.730725e-23 3.399309e-29 2.439320e-09 -2.256108e-10 -2.658327e-12 -1.525956e-26 1.570674e-33 5.888721e-45 -1.747141e-14 0.000000e+00 4.794132e-23 0.000000e+00 -8.173257e-238 -1.229256e-34 1.250243e+01 2.655935e-06 8.814515e-25 1.684589e-24
2.801849e+06 1.108941e+02 3.695516e-08 9.426279e-08 4.017614e+00 2.083738e+01 -2.702124e-22 -3.675348e-23 3.336281e-29 2.430163e-09 -2.246153e-10 -2.634877e-12 -1.501173e-26 1.540145e-33 5.725083e-45 -1.731390e-14 0.000000e+00 4.731044e-23 0.000000e+00 -6.774531e-238 -1.202768e-34 1.250243e+01 2.652365e-06 8.679611e-25 1.658903e-24
2.810249e+06 1.108941e+02 3.673769e-08 9.372081e-08 4.017614e+00 2.083738e+01 -2.667886e-22 -3.620793e-23 3.274422e-29 2.421041e-09 -2.236242e-10 -2.611635e-12 -1.476792e-26 1.510210e-33 5.565992e-45 -1.715780e-14 0.000000e+00 4.668785e-23 0.000000e+00 -5.615175e-238 -1.176851e-34 1.250243e+01 2.648799e-06 8.546771e-25 1.633609e-24
2.818675e+06 1.108941e+02 3.652150e-08 9.318195e-08 4.017614e+00 2.083738e+01 -2.634081e-22 -3.567047e-23 3.213710e-29 2.411953e-09 -2.226376e-10 -2.588597e-12 -1.452807e-26 1.480857e-33 5.411322e-45 -1.700311e-14 0.000000e+00 4.607346e-23 0.000000e+00 -4.654225e-238 -1.151492e-34 1.250243e+01 2.645239e-06 8.415965e-25 1.608701e-24
2.827126e+06 1.108941e+02 3.630658e-08 9.264619e-08 4.017614e+00 2.083738e+01 -2.600705e-22 -3.514099e-23 3.154123e-29 2.402899e-09 -2.216554e-10 -2.565762e-12 -1.429212e-26 1.452075e-33 5.260950e-45 -1.684982e-14 0.000000e+00 4.546716e-23 0.000000e+00 -3.857726e-238 -1.126680e-34 1.250243e+01 2.641683e-06 8.287161e-25 1.584172e-24
2.835602e+06 1.108941e+02 3.609293e-08 9.211350e-08 4.017614e+00 2.083738e+01 -2.567752e-22 -3.461937e-23 3.095641e-29 2.393879e-09 -2.206776e-10 -2.543129e-12 -1.405999e-26 1.423852e-33 5.114756e-45 -1.669791e-14 0.000000e+00 4.486883e-23 0.000000e+00 -3.197536e-238 -1.102403e-34 1.250243e+01 2.638132e-06 8.160329e-25 1.560017e-24
2.844103e+06 1.108941e+02 3.588053e-08 9.158388e-08 4.017614e+00 2.083738e+01 -2.535216e-22 -3.410550e-23 3.038244e-29 2.384893e-09 -2.197043e-10 -2.520695e-12 -1.383164e-26 1.396177e-33 4.972625e-45 -1.654736e-14 0.000000e+00 4.427838e-23 0.000000e+00 -2.650327e-238 -1.078648e-34 1.250243e+01 2.634586e-06 8.035438e-25 1.536231e-24
2.852631e+06 1.108941e+02 3.566938e-08 9.105730e-08 4.017614e+00 2.083738e+01 -2.503093e-22 -3.359925e-23 2.981911e-29 2.375941e-09 -2.187353e-10 -2.498460e-12 -1.360700e-26 1.369040e-33 4.834444e-45 -1.639818e-14 0.000000e+00 4.369570e-23 0.000000e+00 -2.196765e-238 -1.055406e-34 1.250243e+01 2.631044e-06 7.912458e-25 1.512807e-24
2.861183e+06 1.108941e+02 3.545948e-08 9.053375e-08 4.017614e+00 2.083738e+01 -2.471376e-22 -3.310052e-23 2.926622e-29 2.367022e-09 -2.177707e-10 -2.476420e-12 -1.338600e-26 1.342431e-33 4.700103e-45 -1.625034e-14 0.000000e+00 4.312068e-23 0.000000e+00 -1.820823e-238 -1.032664e-34 1.250243e+01 2.627508e-06 7.791361e-25 1.489740e-24
2.869761e+06 1.108941e+02 3.525081e-08 9.001321e-08 4.017614e+00 2.083738e+01 -2.440062e-22 -3.260918e-23 2.872358e-29 2.358137e-09 -2.168104e-10 -2.454575e-12 -1.316860e-26 1.316339e-33 4.569494e-45 -1.610383e-14 0.000000e+00 4.255323e-23 0.000000e+00 -1.509217e-238 -1.010412e-34 1.250243e+01 2.623976e-06 7.672118e-25 1.467025e-24
2.878365e+06 1.108941e+02 3.504337e-08 8.949567e-08 4.017614e+00 2.083738e+01 -2.409144e-22 -3.212515e-23 2.819101e-29 2.349285e-09 -2.158544e-10 -2.432923e-12 -1.295472e-26 1.290754e-33 4.442515e-45 -1.595865e-14 0.000000e+00 4.199325e-23 0.000000e+00 -1.250938e-238 -9.886401e-35 1.250243e+01 2.620449e-06 7.554699e-25 1.444656e-24
2.886995e+06 1.108941e+02 3.483715e-08 8.898110e-08 4.017614e+00 2.083738e+01 -2.378618e-22 -3.164829e-23 2.766831e-29 2.340466e-09 -2.149028e-10 -2.411462e-12 -1.274432e-26 1.265666e-33 4.319065e-45 -1.581477e-14 0.000000e+00 4.144064e-23 0.000000e+00 -1.036859e-238 -9.673370e-35 1.250243e+01 2.616926e-06 7.439078e-25 1.422628e-24
2.895651e+06 1.108941e+02 3.463214e-08 8.846949e-08 4.017614e+00 2.083738e+01 -2.348479e-22 -3.117852e-23 2.715530e-29 2.331680e-09 -2.139554e-10 -2.390190e-12 -1.253734e-26 1.241066e-33 4.199045e-45 -1.567219e-14 0.000000e+00 4.089530e-23 0.000000e+00 -8.594169e-239 -9.464929e-35 1.250243e+01 2.613408e-06 7.325227e-25 1.400936e-24
2.904332e+06 1.108941e+02 3.442834e-08 8.796082e-08 4.017614e+00 2.083738e+01 -2.318721e-22 -3.071572e-23 2.665180e-29 2.322928e-09 -2.130123e-10 -2.369105e-12 -1.233371e-26 1.216944e-33 4.082360e-45 -1.553089e-14 0.000000e+00 4.035714e-23 0.000000e+00 -7.123410e-239 -9.260980e-35 1.250243e+01 2.609895e-06 7.213118e-25 1.379574e-24
2.913040e+06 1.108941e+02 3.422574e-08 8.745507e-08 4.017614e+00 2.083738e+01 -2.289341e-22 -3.025979e-23 2.615764e-29 2.314208e-09 -2.120734e-10 -2.348207e-12 -1.213340e-26 1.193291e-33 3.968918e-45 -1.539087e-14 0.000000e+00 3.982606e-23 0.000000e+00 -5.904349e-239 -9.061425e-35 1.250243e+01 2.606387e-06 7.102726e-25 1.358539e-24
2.921774e+06 1.108941e+02 3.402433e-08 8.695223e-08 4.017614e+00 2.083738e+01 -2.260333e-22 -2.981062e-23 2.567264e-29 2.305521e-09 -2.111387e-10 -2.327493e-12 -1.193634e-26 1.170098e-33 3.858628e-45 -1.525211e-14 0.000000e+00 3.930197e-23 0.000000e+00 -4.893911e-239 -8.866170e-35 1.250243e+01 2.602884e-06 6.994023e-25 1.337824e-24
2.930534e+06 1.108941e+02 3.382410e-08 8.645229e-08 4.017614e+00 2.083738e+01 -2.231693e-22 -2.936813e-23 2.519664e-29 2.296867e-09 -2.102082e-10 -2.306961e-12 -1.174247e-26 1.147355e-33 3.751403e-45 -1.511460e-14 0.000000e+00 3.878477e-23 0.000000e+00 -4.056394e-239 -8.675122e-35 1.250243e+01 2.599385e-06 6.886984e-25 1.317424e-24
2.939320e+06 1.108941e+02 3.362506e-08 8.595522e-08 4.017614e+00 2.083738e+01 -2.203415e-22 -2.893220e-23 2.472945e-29 2.288245e-09 -2.092819e-10 -2.286611e-12 -1.155176e-26 1.125055e-33 3.647158e-45 -1.497834e-14 0.000000e+00 3.827438e-23 0.000000e+00 -3.362205e-239 -8.488191e-35 1.250243e+01 2.595891e-06 6.781583e-25 1.297336e-24
